Sensor	Output	Time
0 255 50181
0 255 50182
0 255 50183
0 255 50184
0 255 50186
0 255 50187
0 255 50188
0 255 50189
0 255 50190
0 255 50191
0 255 50192
0 255 50193
0 255 50194
0 255 50195
0 255 50196
0 255 50197
0 255 50198
0 255 50200
0 255 50201
0 255 50202
0 255 50203
0 255 50204
0 255 50205
0 255 50206
0 255 50207
0 255 50208
0 255 50209
0 255 50210
0 255 50211
0 255 50212
0 255 50214
0 255 50215
0 255 50216
0 255 50217
0 255 50219
0 255 50220
0 255 50221
0 255 50222
0 255 50223
0 255 50224
0 255 50225
0 255 50226
0 255 50228
0 255 50229
0 255 50230
0 255 50231
0 255 50232
0 255 50233
0 255 50234
0 255 50235
0 255 50236
0 255 50237
0 255 50238
0 255 50239
0 255 50240
0 255 50242
0 255 50243
0 255 50244
0 255 50245
0 255 50246
0 255 50247
0 255 50248
0 255 50249
0 255 50250
0 255 50251
0 255 50252
0 255 50253
0 255 50254
0 255 50256
0 255 50257
0 255 50258
0 255 50259
0 255 50260
0 255 50262
0 255 50263
0 255 50264
0 255 50265
0 255 50266
1 254 50267
0 255 50268
0 255 50270
0 255 50271
0 255 50272
0 255 50273
0 255 50274
0 255 50275
0 255 50276
0 255 50277
0 255 50278
0 255 50279
0 255 50280
0 255 50281
0 255 50282
0 255 50284
0 255 50285
0 255 50286
0 255 50287
0 255 50288
0 255 50289
0 255 50290
0 255 50291
0 255 50292
0 255 50293
0 255 50294
0 255 50295
0 255 50297
0 255 50298
0 255 50299
0 255 50300
0 255 50301
0 255 50302
0 255 50304
0 255 50305
0 255 50306
0 255 50307
0 255 50308
0 255 50309
0 255 50310
0 255 50312
0 255 50313
0 255 50314
0 255 50315
0 255 50316
0 255 50317
0 255 50318
0 255 50319
0 255 50320
0 255 50321
0 255 50322
0 255 50323
0 255 50324
0 255 50326
0 255 50327
0 255 50328
0 255 50329
0 255 50330
0 255 50331
0 255 50332
0 255 50333
0 255 50334
0 255 50335
0 255 50336
0 255 50337
0 255 50339
0 255 50340
0 255 50341
0 255 50342
0 255 50343
0 255 50344
0 255 50345
0 255 50347
0 255 50348
0 255 50349
0 255 50350
0 255 50351
0 255 50352
0 255 50354
0 255 50355
0 255 50356
0 255 50357
0 255 50358
0 255 50359
0 255 50360
0 255 50361
0 255 50362
0 255 50363
0 255 50364
0 255 50365
0 255 50366
0 255 50368
0 255 50369
0 255 50370
0 255 50371
0 255 50372
0 255 50373
1 254 50374
0 255 50375
0 255 50376
0 255 50377
0 255 50378
0 255 50379
0 255 50381
0 255 50382
0 255 50383
0 255 50384
0 255 50385
0 255 50386
0 255 50387
0 255 50388
0 255 50390
0 255 50391
0 255 50392
0 255 50393
0 255 50394
0 255 50396
0 255 50397
0 255 50398
0 255 50399
0 255 50400
0 255 50401
0 255 50402
0 255 50403
0 255 50404
0 255 50405
0 255 50406
0 255 50407
0 255 50408
0 255 50410
0 255 50411
0 255 50412
0 255 50413
0 255 50414
0 255 50415
0 255 50416
0 255 50417
0 255 50418
0 255 50419
0 255 50420
0 255 50421
0 255 50423
0 255 50424
0 255 50425
0 255 50426
0 255 50427
0 255 50428
0 255 50429
0 255 50430
0 255 50432
0 255 50433
0 255 50434
0 255 50435
0 255 50436
0 255 50438
0 255 50439
0 255 50440
0 255 50441
0 255 50442
0 255 50443
0 255 50444
0 255 50445
0 255 50446
0 255 50447
0 255 50448
0 255 50449
0 255 50450
0 255 50452
0 255 50453
0 255 50454
0 255 50455
0 255 50456
0 255 50457
0 255 50458
0 255 50459
0 255 50460
0 255 50461
0 255 50462
0 255 50463
0 255 50465
0 255 50466
0 255 50467
0 255 50468
0 255 50469
0 255 50470
0 255 50471
0 255 50472
0 255 50473
0 255 50475
0 255 50476
0 255 50477
0 255 50478
0 255 50480
0 255 50481
0 255 50482
0 255 50483
0 255 50484
0 255 50485
0 255 50486
0 255 50487
0 255 50488
0 255 50489
0 255 50490
0 255 50491
0 255 50493
0 255 50494
0 255 50495
0 255 50496
0 255 50497
0 255 50498
0 255 50499
0 255 50500
0 255 50501
0 255 50502
0 255 50503
0 255 50504
0 255 50505
0 255 50507
0 255 50508
0 255 50509
0 255 50510
0 255 50511
0 255 50512
0 255 50513
0 255 50514
0 255 50515
0 255 50516
0 255 50518
0 255 50519
0 255 50520
0 255 50522
0 255 50523
0 255 50524
0 255 50525
0 255 50526
0 255 50527
0 255 50528
0 255 50529
0 255 50530
0 255 50531
0 255 50532
0 255 50533
0 255 50535
0 255 50536
0 255 50537
0 255 50538
0 255 50539
0 255 50540
0 255 50541
0 255 50542
0 255 50543
0 255 50544
0 255 50545
0 255 50546
0 255 50547
0 255 50549
0 255 50550
0 255 50551
0 255 50552
0 255 50553
0 255 50554
0 255 50555
0 255 50556
0 255 50557
0 255 50558
0 255 50560
0 255 50561
0 255 50562
0 255 50564
0 255 50565
0 255 50566
0 255 50567
0 255 50568
0 255 50569
0 255 50570
0 255 50571
0 255 50572
0 255 50573
0 255 50574
0 255 50575
0 255 50577
0 255 50578
0 255 50579
0 255 50580
0 255 50581
0 255 50582
0 255 50583
0 255 50584
0 255 50585
0 255 50586
0 255 50587
0 255 50588
0 255 50589
0 255 50591
0 255 50592
0 255 50593
0 255 50594
0 255 50595
0 255 50596
0 255 50597
0 255 50598
0 255 50599
0 255 50600
1 254 50601
0 255 50603
0 255 50604
0 255 50606
0 255 50607
0 255 50608
0 255 50609
0 255 50610
0 255 50611
0 255 50612
0 255 50613
0 255 50614
0 255 50615
0 255 50616
0 255 50617
0 255 50619
0 255 50620
0 255 50621
0 255 50622
0 255 50623
0 255 50624
0 255 50625
0 255 50626
1 254 50627
0 255 50628
0 255 50629
0 255 50630
0 255 50631
0 255 50633
0 255 50634
0 255 50635
0 255 50636
0 255 50637
0 255 50638
0 255 50639
0 255 50640
0 255 50641
0 255 50642
0 255 50643
0 255 50644
0 255 50646
0 255 50648
0 255 50649
0 255 50650
0 255 50651
0 255 50652
0 255 50653
0 255 50654
0 255 50655
0 255 50656
0 255 50657
0 255 50658
0 255 50659
0 255 50661
0 255 50662
0 255 50663
0 255 50664
0 255 50665
0 255 50666
0 255 50667
0 255 50668
0 255 50669
0 255 50670
0 255 50671
0 255 50672
0 255 50673
0 255 50675
0 255 50676
0 255 50677
0 255 50678
0 255 50679
0 255 50680
0 255 50681
0 255 50682
0 255 50683
0 255 50684
0 255 50685
0 255 50686
0 255 50689
0 255 50690
0 255 50691
1 254 50692
0 255 50693
0 255 50694
0 255 50695
0 255 50696
0 255 50697
0 255 50698
0 255 50699
0 255 50700
0 255 50701
0 255 50703
0 255 50704
0 255 50705
0 255 50706
0 255 50707
0 255 50708
1 254 50709
0 255 50710
0 255 50711
0 255 50712
0 255 50713
0 255 50714
0 255 50715
0 255 50717
0 255 50718
0 255 50719
0 255 50720
0 255 50721
0 255 50722
0 255 50723
0 255 50724
0 255 50725
0 255 50726
0 255 50727
0 255 50728
0 255 50731
0 255 50732
0 255 50733
0 255 50734
0 255 50735
0 255 50736
0 255 50737
0 255 50738
0 255 50739
0 255 50740
0 255 50741
0 255 50742
0 255 50743
0 255 50745
0 255 50746
0 255 50747
0 255 50748
0 255 50749
0 255 50750
0 255 50751
0 255 50752
0 255 50753
0 255 50754
0 255 50755
0 255 50756
0 255 50757
0 255 50759
0 255 50760
0 255 50761
0 255 50762
0 255 50763
1 254 50764
0 255 50765
0 255 50766
0 255 50767
0 255 50768
0 255 50769
0 255 50770
0 255 50772
0 255 50774
0 255 50775
0 255 50776
0 255 50777
0 255 50778
0 255 50779
0 255 50780
0 255 50781
0 255 50782
0 255 50783
0 255 50784
0 255 50785
0 255 50787
0 255 50788
0 255 50789
0 255 50790
0 255 50791
0 255 50792
0 255 50793
0 255 50794
0 255 50795
0 255 50796
0 255 50797
0 255 50798
0 255 50799
0 255 50801
0 255 50802
0 255 50803
0 255 50804
0 255 50805
0 255 50806
0 255 50807
0 255 50808
0 255 50809
0 255 50810
0 255 50811
0 255 50812
0 255 50814
0 255 50816
0 255 50817
0 255 50818
0 255 50819
0 255 50820
0 255 50821
0 255 50822
1 254 50823
0 255 50824
0 255 50825
0 255 50826
0 255 50827
0 255 50829
0 255 50830
0 255 50831
0 255 50832
0 255 50833
0 255 50834
0 255 50835
0 255 50836
0 255 50837
0 255 50838
0 255 50839
0 255 50840
0 255 50841
0 255 50843
0 255 50844
0 255 50845
0 255 50846
0 255 50847
0 255 50848
0 255 50849
0 255 50850
0 255 50851
0 255 50852
0 255 50853
0 255 50854
0 255 50856
0 255 50857
0 255 50859
0 255 50860
0 255 50861
0 255 50862
0 255 50863
0 255 50864
0 255 50865
0 255 50866
0 255 50867
0 255 50868
0 255 50869
0 255 50871
0 255 50872
0 255 50873
0 255 50874
0 255 50875
0 255 50876
0 255 50877
0 255 50878
0 255 50879
0 255 50880
0 255 50881
0 255 50882
0 255 50884
0 255 50885
0 255 50886
0 255 50887
0 255 50888
0 255 50889
0 255 50890
0 255 50891
0 255 50892
0 255 50893
0 255 50894
0 255 50895
0 255 50896
0 255 50898
0 255 50899
0 255 50900
0 255 50902
0 255 50903
0 255 50904
0 255 50905
0 255 50906
0 255 50907
0 255 50908
0 255 50909
0 255 50910
0 255 50911
0 255 50913
0 255 50914
0 255 50915
0 255 50916
0 255 50917
0 255 50918
0 255 50919
0 255 50920
0 255 50921
0 255 50922
0 255 50923
0 255 50924
0 255 50926
0 255 50927
0 255 50928
0 255 50929
1 254 50930
0 255 50931
0 255 50932
0 255 50933
0 255 50934
0 255 50935
